# Русско-хинди словарь, построенный на основе многоязычной базы данных "Универсальный словарь концептов"
# Слова и глоссы хинди взяты из ворднета хинди http://www.cfilt.iitb.ac.in/wordnet/webhwn/ и словаря CFILT UWD
# Выкладывается под GPL and CC-BY-SA-NC
# Вячеслав Диконов <sdiconov@mail.ru>
#
# This file contains a Russian-Hindi dictionary derived from the "Universal Dictionary of Concepts" database
# Hindi words and glosses come from the Hindi Wordnet http://www.cfilt.iitb.ac.in/wordnet/webhwn/ and CFILT UW dictionary
# It is available under GPL and CC-BY-SA-NC licenses
# Viacheslav Dikonov <sdiconov@mail.ru>
#
мечтать	v	खयाली पुलाव पकाना	INDULGE IN A FANTASY, DESIRE;HAVE A DAYDREAM;HAVE DREAMLIKE MUSINGS OR FANTASIES WHILE AWAKE	
мечтать	v	दिवास्वप्न देखना	HAVE DREAMLIKE MUSINGS OR FANTASIES WHILE AWAKE	
мешать	v	अड़चन डालना, आड़ा आना, शर्मिंदा करना	HINDER OR PREVENT THE PROGRESS OR ACCOMPLISHMENT OF	
мешать	v	टोकना	INTERFERE IN SOMEONE ELSE'S ACTIVITY	
мешать	v	तंग करना	DESTROY THE PEACE OR TRANQUILITY OF	
мешать	v	बाधा डालना	PUT AT A DISADVANTAGE	
мешать	v	व्यर्थ कर देना, व्यर्थ कर द्	HINDER OR PREVENT  (THE EFFORTS, PLANS, OR DESIRES) OF	
мешкать	v	देर करना, विलंब लगाना	ACT LATER THAN PLANNED, SCHEDULED, OR REQUIRED	
мешковатый	a	ढीला-ढाला, ढीला-ढाल्	NOT FITTING CLOSELY	
мешковина	n	टाट	COARSE FABRIC USED FOR BAGS OR SACKS	
мещанский	a	फिलिस्तीनी, विरयासक्त, संस्कृति-विमुख	SMUG AND IGNORANT AND INDIFFERENT OR HOSTILE TO ARTISTIC AND CULTURAL VALUES	
мещанство	n,средн	विरयासक्ति	A DESIRE FOR WEALTH AND MATERIAL POSSESSIONS WITH LITTLE INTEREST IN ETHICAL OR SPIRITUAL MATTERS	
Мёртвое море	n	मृत सागर, मृत-सागर, मृतसागर	A SALTWATER LAKE ON THE BORDER BETWEEN ISRAEL AND JORDAN	
мзда	n,женск	घूस	PAYMENT MADE TO A PERSON IN A POSITION OF TRUST TO CORRUPT HIS JUDGMENT	
ми	n,средн	ग	THE SYLLABLE NAMING THE THIRD (MEDIANT) NOTE OF ANY MAJOR SCALE IN SOLMIZATION	
миазмы	n	सड़ायँध	A DISTINCTIVE ODOR THAT IS OFFENSIVELY UNPLEASANT	
миг	n	पल	A VERY SHORT TIME (AS THE TIME IT TAKES THE EYE BLINK OR THE HEART TO BEAT)	
мигалка	n,женск	कामांग प्रदर्शक	AN ELECTRICAL DEVICE THAT AUTOMATICALLY TURNS A LAMP ON AND OFF (AS FOR AN ADVERTISING DISPLAY)	
мигание	n,средн	निमिष, पलक झपकना	A REFLEX THAT CLOSES AND OPENS THE EYES RAPIDLY	
мигать	v	आँख झपकना	GLEAM OR GLOW INTERMITTENTLY;BRIEFLY SHUT THE EYES	
мигать	v	टिमटिमाना	SHINE UNSTEADILY;GLEAM OR GLOW INTERMITTENTLY	
мигать	v	पलक झपकना	GLEAM OR GLOW INTERMITTENTLY	
миграция	n,женск	देशांतर गमन	THE PERIODIC PASSAGE OF GROUPS OF ANIMALS (ESPECIALLY BIRDS OR FISHES) FROM ONE REGION TO ANOTHER FOR FEEDING OR BREEDING	
миграция	n,женск	प्रवासन	THE MOVEMENT OF PERSONS FROM ONE COUNTRY OR LOCALITY TO ANOTHER	
мигрень	n	अधकपारी, अर्धिक	A SEVERE RECURRING VASCULAR HEADACHE	
мигрировать	v	प्रवास, प्रवास करना, स्थानांतरण, स्थानांतरण करना	MOVE PERIODICALLY OR SEASONALLY	
МИД США	n	डस	THE FEDERAL DEPARTMENT IN THE UNITED STATES THAT SETS AND MAINTAINS FOREIGN POLICIES	
мизантроп	n,мужск	मानवद्वेषी, मानवद्वेष्	SOMEONE WHO DISLIKES PEOPLE IN GENERAL	
мизерный	a	नगण्य	CONTEMPTIBLY SMALL IN AMOUNT	
микология	n,женск	कवक-विज्ञान	THE BRANCH OF BOTANY THAT STUDIES FUNGI AND FUNGUS-CAUSED DISEASES	
микроавтобус	n,мужск	मिनी बस, मिनी बस्	A LIGHT BUS (4 TO 10 PASSENGERS)	
микроб	n,мужск	कीटाणु, रोगाणु	A MINUTE LIFE FORM (ESPECIALLY A DISEASE-CAUSING BACTERIUM)	
микробиолог	n,мужск	अणुजीव वैज्ञानिक, अणुजीव वैज्ञानिक्	A SPECIALIST IN MICROBIOLOGY	
микробиология	n,женск	अणुजीव विज्ञान	THE BRANCH OF BIOLOGY THAT STUDIES MICROORGANISMS AND THEIR EFFECTS ON HUMANS	
микрокомпьютер	n,мужск	माइक्रोकंप्युटर, माइक्रोकंप्युटर्	A SMALL DIGITAL COMPUTER BASED ON A MICROPROCESSOR AND DESIGNED TO BE USED BY ONE PERSON AT A TIME	
микрокосм	n,мужск	लघु रूप, लघु रूप्	A MINIATURE MODEL OF SOMETHING	
микролитражка	n,мужск	मिनी कार	A CAR THAT IS EVEN SMALLER THAN A SUBCOMPACT CAR	
микрометр	n,мужск	माइक्रोमीटर्	A METRIC UNIT OF LENGTH EQUAL TO ONE MILLIONTH OF A METER	
микрон	n,мужск	माइक्रन	A METRIC UNIT OF LENGTH EQUAL TO ONE MILLIONTH OF A METER	
Микронезия	n,женск	फेडरेटेड स्टेट ऑफ माइक्रोनीशिया	A COUNTRY SCATTERED OVER MICRONESIA WITH A CONSTITUTIONAL GOVERNMENT IN FREE ASSOCIATION WITH THE UNITED STATES	
микроорганизм	n,мужск	कीटाणु	A MINUTE LIFE FORM (ESPECIALLY A DISEASE-CAUSING BACTERIUM)	
микропроцессор	n,мужск	माइक्रोप्रोसेसर, माइक्रोप्रोसेसर्	INTEGRATED CIRCUIT SEMICONDUCTOR CHIP THAT PERFORMS THE BULK OF THE PROCESSING AND CONTROLS THE PARTS OF A SYSTEM	
микроскоп	n,мужск	अणुदर्श्, सूक्ष्मदर्शी, सूक्ष्मदर्शी यंट्ष्, सूक्ष्मदर्श्, सूक्ष्मद्र्श्	MAGNIFIER OF THE IMAGE OF SMALL OBJECTS	
микроскопический	a	सूक्ष्म, सूक्ष्मदर्शी यंत्र द्वारा किया गया	OF OR RELATING TO OR USED IN MICROSCOPY	
микросхема	n,женск	माइक्रो चिप, माइक्रोचिप, माइक्रोचिप्	ELECTRONIC EQUIPMENT CONSISTING OF A SMALL CRYSTAL OF A SILICON SEMICONDUCTOR FABRICATED TO CARRY OUT A NUMBER OF ELECTRONIC FUNCTIONS IN AN INTEGRATED CIRCUIT	
микротелефон	n,мужск	चोंगा, चोंग्	TELEPHONE SET WITH THE MOUTHPIECE AND EARPIECE MOUNTED ON A SINGLE HANDLE	
микрофильм	n,мужск	लघु फिल्म	FILM ON WHICH MATERIALS ARE PHOTOGRAPHED AT GREATLY REDUCED SIZE	
микрофон	n,мужск	ध्वनिग्राही, माइक, माइक्, माइक्रोफोन	DEVICE FOR CONVERTING SOUND WAVES INTO ELECTRICAL ENERGY	
микроэлектронный	a	माइक्रो इलेक्ट्रनिक संबंधी	OF OR RELATING TO OR CONSISTING OF MINIATURE ELECTRONIC COMPONENTS	
милитаризация	n,женск	सैन्यीकरण	ACT OF ASSEMBLING AND PUTTING INTO READINESS FOR WAR OR OTHER EMERGENCY: MOBILIZATION OF THE TROOPS	
милитаризм	n,мужск	सैन्यवाद	A POLITICAL ORIENTATION OF A PEOPLE OR A GOVERNMENT TO MAINTAIN A STRONG MILITARY FORCE AND TO BE PREPARED TO USE IT AGGRESSIVELY TO DEFEND OR PROMOTE NATIONAL INTERESTS	
милитаризовать	v	सेना भेज्, सैन्यीकरण	ADOPT FOR MILITARY USE	
милитарист	n,мужск	सैन्यवादी	A PERSON WHO ADVOCATES WAR OR WARLIKE POLICIES	
милитаристский	a	सैन्यवादी	IMBUED WITH MILITARISM	
милиция	n,женск	नागरिक सेना	CIVILIANS TRAINED AS SOLDIERS BUT NOT PART OF THE REGULAR ARMY	
миллиампер	n,мужск	मिलीऐंपियर्	ONE THOUSANDTH OF AN AMPERE	
миллиард	n,мужск	बहुत बड़ी संख्या	A VERY LARGE INDEFINITE NUMBER (USUALLY HYPERBOLE)	
миллиардер	n,мужск	अरबपति	A VERY RICH PERSON WHOSE MATERIAL WEALTH IS VALUED AT MORE THAN A BILLION DOLLARS	
миллиграмм	n,мужск	मि.ग्रा., मिलीग्राम	ONE THOUSANDTH (1/1,000) GRAM	
миллилитр	n,мужск	मिलीलीटर, मिलीलीटर्	A METRIC UNIT OF VOLUME EQUAL TO ONE THOUSANDTH OF A LITER	
миллиметр	n,мужск	मिलिमीटर, मिलीमीटर, मिलीमीटर्	A METRIC UNIT OF LENGTH EQUAL TO ONE THOUSANDTH OF A METER	
миллион	n,мужск	दस लाखअ, बहुत बड़ी संख्या	QUANTITY	
миллион	n,мужск	दस लाख, मिलियन	A SET OF 1 000 000 OBJECTS	
миллионер	n,мужск	लखपति	A PERSON WHOSE MATERIAL WEALTH IS VALUED AT MORE THAN A MILLION DOLLARS	
миловать	v	क्षमा देना	GRANT A PARDON TO	
миловидный	a	खूबसूरत, सुंदर, सुन्दर	PLEASING IN APPEARANCE ESPECIALLY BY REASON OF CONFORMITY TO IDEALS OF FORM AND PROPORTION	
миловидный	a	मनोरम	VERY PLEASING TO THE EYE	
милосердие	n,средн	दयाशीलता	LENIENCY AND COMPASSION SHOWN TOWARD OFFENDERS BY A PERSON OR AGENCY CHARGED WITH ADMINISTERING JUSTICE	
милостиво	adv	शालीनतापूर्वक	IN A GRACIOUS OR GRACEFUL MANNER	
милостыня	n,женск	दान	MONEY OR GOODS CONTRIBUTED TO THE POOR	
милый	a	अच्छा, शरीफ, शालीन	SOCIALLY OR CONVENTIONALLY CORRECT	
милый	a	मेली	DIFFUSING WARMTH AND FRIENDLINESS	
миля	n,женск	मील	A UNIT OF LENGTH EQUAL TO 1760 YARDS	
миля	n,женск	समुद्री मील	A BRITISH UNIT OF LENGTH EQUIVALENT TO 1,853.18 METERS  (6,082 FEET)	
мим	n,мужск	मूकाभिनय	AN ACTOR WHO COMMUNICATES ENTIRELY BY GESTURE AND FACIAL EXPRESSION	
миметический	a	नकलपूर्ण	EXHIBITING MIMICRY	
мимикрия	n,женск	नकल	THE RESEMBLANCE OF AN ANIMAL SPECIES TO ANOTHER SPECIES OR TO NATURAL OBJECTS	
мимо	adv	पास से हो कर	SO AS TO PASS A GIVEN POINT	
мимо	a	वाइड	NOT ON TARGET	
мимоза	n,женск	छुईमुई	ANY OF VARIOUS TROPICAL SHRUBS OR TREES OF THE GENUS MIMOSA HAVING USUALLY YELLOW FLOWERS AND COMPOUND LEAVES	
мимолетный	a	क्षणिक	LASTING A VERY SHORT TIME	
мин-1	n	आर पी एम	RATE OF REVOLUTION OF A MOTOR	
мин	n,мужск	मिनट	A UNIT OF TIME EQUAL TO 60 SECONDS OR 1/60TH OF AN HOUR	
мина	n,женск	सुरंग	EXPLOSIVE DEVICE THAT EXPLODES ON CONTACT	
мина	n,женск	हाव-भाव, हावभाव	DIGNIFIED MANNER OR CONDUCT	
минарет	n,мужск	मीनार, मीनार्	SLENDER TOWER WITH BALCONIES	
миндалина	n,женск	गलतुण्डिका, टन्सिल	EITHER OF TWO MASSES OF LYMPHATIC TISSUE ONE ON EACH SIDE OF THE ORAL PHARYNX	
миндаль	n,мужск	बादाम	SMALL BUSHY DECIDUOUS TREE NATIVE TO ASIA AND NORTH AFRICA HAVING PRETTY PINK BLOSSOMS AND HIGHLY PRIZED EDIBLE NUTS ENCLOSED IN A HARD GREEN HULL;OVAL-SHAPED EDIBLE SEED OF THE ALMOND TREE	
минерал	n,мужск	खनिज, खनिज पदार्थ, खनिज पदार्थ्	SOLID HOMOGENEOUS INORGANIC SUBSTANCES OCCURRING IN NATURE HAVING A DEFINITE CHEMICAL COMPOSITION	
минералог	n,мужск	खनिज विज्ञानी, खनिज विज्ञान्, खनिज-विज्ञानी, खनिजविज्ञानी	A SCIENTIST TRAINED IN MINERALOGY	
минералогия	n,женск	खनिज विज्ञान	THE BRANCH OF GEOLOGY THAT STUDIES MINERALS: THEIR STRUCTURE AND PROPERTIES AND THE WAYS OF DISTINGUISHING THEM	
минеральный	a	खनिज	RELATING TO MINERALS	
миниатюра	n	लघु चित्र, लघु रूप	COPY THAT REPRODUCES SOMETHING IN GREATLY REDUCED SIZE	
миниатюризация	n,женск	लघु रूपांतरण	ACT OF MAKING ON A GREATLY REDUCED SCALE	
миниатюризовать	v	लघु रूप बना, लघु रूप बनाना	DESIGN OR CONSTRUCT ON A SMALLER SCALE	
миниатюрный	a	छोटा स्, छोट्	VERY SMALL	
миникомпьютер	n,мужск	मिनी कम्प्यूटर	A DIGITAL COMPUTER OF MEDIUM SIZE	
минимальный	a	अल्पतम	THE LEAST POSSIBLE	
минимальный	a	छोटा	VERY LIMITED IN DEGREE	
минимум	n,мужск	थोढ़ी-सी मात्रा	A SMALL OR MODERATE OR TOKEN AMOUNT	
минировать	v	खान से प्रप्त करना	LAY MINES	
министерский	a	मंत्रीपदीय	OF OR RELATING TO A GOVERNMENT MINISTER OR MINISTRY	
министерство	n,средн	मंत्रालय	A GOVERNMENT DEPARTMENT UNDER THE DIRECTION OF A MINISTER;BUILDING WHERE THE BUSINESS OF A GOVERNMENT DEPARTMENT IS TRANSACTED	
министерство транспорта США	n	परिवहन विभाग	THE UNITED STATES FEDERAL DEPARTMENT THAT INSTITUTES AND COORDINATES NATIONAL TRANSPORTATION PROGRAMS	
министр	n,мужск	अनुष्ठानकर्ता, उपराजदूत, पुरोहित, मंत्री, मंत्र्, शासकीय अधिकारी का कार्य	A PERSON APPOINTED TO A HIGH OFFICE IN THE GOVERNMENT	
министр	n,мужск	मंत्री पद, मंत्रीपद	THE JOB OF A HEAD OF A GOVERNMENT DEPARTMENT	
мини-юбка	n,женск	मिनी स्कर्ट, मिनी स्कर्ट्	A VERY SHORT SKIRT	
миниюбка	n	मिनी स्कर्ट, मिनी स्कर्ट्	A VERY SHORT SKIRT	
минный тральщик	n	सुरंगमार्जक पोत, सुरंगमार्जक पोत्	SHIP EQUIPPED TO DETECT AND THEN DESTROY OR NEUTRALIZE OR REMOVE MARINE MINES	
миновать	v	आगे बाड़ना, गुजरना	PASS BY	
минсельхоз	n,мужск	कृषि-विभाग	THE FEDERAL DEPARTMENT THAT ADMINISTERS PROGRAMS THAT PROVIDE SERVICES TO FARMERS (INCLUDING RESEARCH AND SOIL CONSERVATION AND EFFORTS TO STABILIZE THE FARMING ECONOMY)	
Минск	n,мужск	मिंस्क	THE CAPITAL OF BELARUS AND OF THE COMMONWEALTH OF INDEPENDENT STATES	
минус	n,мужск	घटान कर्म, घटानकर्म	AN ARITHMETIC OPERATION IN WHICH THE DIFFERENCE BETWEEN TWO NUMBERS IS CALCULATED	
минута	n,женск	मिनट	DISTANCE MEASURED BY THE TIME TAKEN TO COVER IT;A UNIT OF TIME EQUAL TO 60 SECONDS OR 1/60TH OF AN HOUR;A PARTICULAR POINT IN TIME	
минута	n,женск	समय	A PARTICULAR POINT IN TIME	
минутка	n,женск	क्षण	AN INDEFINITELY SHORT TIME	
минутка	n,женск	मिनट	AN INDEFINITELY SHORT TIME;A UNIT OF TIME EQUAL TO 60 SECONDS OR 1/60TH OF AN HOUR	
минуточка	n,женск	क्षण	AN INDEFINITELY SHORT TIME	
минуточка	n,женск	मिनट	AN INDEFINITELY SHORT TIME;A UNIT OF TIME EQUAL TO 60 SECONDS OR 1/60TH OF AN HOUR	
миопия	n	अदूरदर्शिता, निकटदृष्टि	(OPHTHALMOLOGY) EYESIGHT ABNORMALITY RESULTING FROM THE EYE'S FAULTY REFRACTIVE ABILITY	
мир	n,мужск	अमन, शान्ति	THE STATE PREVAILING DURING THE ABSENCE OF WAR	
мир	n,мужск	एकता	HARMONIOUS RELATIONS	
мир	n,мужск	जगत, दुनिया, संसार	ALL OF YOUR EXPERIENCES THAT DETERMINE HOW THINGS APPEAR TO YOU	
мир	n,мужск	ब्रह्मांड, विश्व, सृष्टि	EVERYTHING THAT EXISTS ANYWHERE	
мир	n,мужск	भव, भव सागर, भव-सागर, भवसागर	SECULAR AFFAIRS	
мир	n,мужск	मानवजाति	PEOPLE IN GENERAL CONSIDERED AS A WHOLE	
мир	n,мужск	समझौता, समझौत्	A TREATY TO CEASE HOSTILITIES	
мираж	n,мужск	मरीचिका, मृगतृष्णा	AN OPTICAL ILLUSION IN WHICH ATMOSPHERIC REFRACTION BY A LAYER OF HOT AIR DISTORTS OR INVERTS REFLECTIONS OF DISTANT OBJECTS	
мириады	n	बड़ी संख्या	A LARGE INDEFINITE NUMBER	
мириться	v	सहना	PUT UP WITH SOMETHING OR SOMEBODY UNPLEASANT	
мирно	adv	शांति से, शांतिपूर्वक	IN A PEACEFUL MANNER	
мирный договор	n	समझौता, समझौत्	A TREATY TO CEASE HOSTILITIES	
